Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1551284248000,50:c7:bf:24:8a:a3,-72,DINMANLAB,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][ESS][WPS],,62437
1551287490000,64:d8:14:72:09:40,-75,umd,-76.9429873,38.98439725,7,[ESS],,12412
1551287490000,64:d8:14:72:09:41,-75,eduroam,-76.9429873,38.98439725,7,[WPA2-EAP-CCMP][ESS],,12412
1551287490000,64:d8:14:72:09:42,-75,umd-secure,-76.9429873,38.98439725,7,[WPA2-EAP-CCMP][ESS],,12412
1551287490000,64:d8:14:72:09:43,-74,umd-util2,-76.9429873,38.98439725,7,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551287490000,64:d8:14:72:09:44,-74,umd-guest,-76.9429873,38.98439725,7,[ESS],,12412
1551287490000,64:d8:14:72:09:4b,-66,umd-guest,-76.9429873,38.98439725,7,[ESS],,-5785
1551287490000,64:d8:14:72:09:4c,-64,umd-util2,-76.9429873,38.98439725,7,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1551287490000,64:d8:14:72:09:4d,-66,umd-secure,-76.9429873,38.98439725,7,[WPA2-EAP-CCMP][ESS],,-5785
1551287490000,64:d8:14:72:09:4e,-64,eduroam,-76.9429873,38.98439725,7,[WPA2-EAP-CCMP][ESS],,-5785
1551287490000,64:d8:14:72:09:4f,-65,umd,-76.9429873,38.98439725,7,[ESS],,-5785
1551287850000,68:86:a7:29:af:cf,-86,umd,-76.94054314,38.98513643,10,[ESS],,-5805
1551288451000,6c:70:9f:d9:e1:24,-82,CECD,-76.93807458,38.98836982,6,[WPA2-PSK-CCMP][ESS],,62437
1551288451000,6e:24:e1:d9:9f:70,-82,CECD Guest Network,-76.93807458,38.98836982,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-TKIP][ESS],,62437
1551288451000,70:56:81:cd:86:f7,-83,ME's Wi-Fi Network,-76.93807458,38.98836982,6,[WPA2-PSK-CCMP][ESS],,112462
1551288571000,70:e4:22:ae:3e:82,-85,umd-secure,-76.93702729,38.98970016,5,[WPA2-EAP-CCMP][ESS],,12412
1551288571000,70:e4:22:ae:3e:84,-85,umd-guest,-76.93702729,38.98970016,5,[ESS],,12412
1551288571000,70:e4:22:ae:3e:8b,-88,umd-guest,-76.93702729,38.98970016,5,[ESS],,-5300
1551288571000,70:e4:22:ae:3e:8c,-91,umd-util2,-76.93702729,38.98970016,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1551288571000,70:e4:22:ae:3e:8d,-90,umd-secure,-76.93702729,38.98970016,5,[WPA2-EAP-CCMP][ESS],,-5300
1551288571000,70:e4:22:ae:3e:8e,-90,eduroam,-76.93702729,38.98970016,5,[WPA2-EAP-CCMP][ESS],,-5300
1551288571000,70:e4:22:ae:3e:8f,-90,umd,-76.93702729,38.98970016,5,[ESS],,-5300
1551284248000,70:e4:22:c2:1d:83,-90,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551288451000,72:56:81:cd:86:f8,-81,Conference Room,-76.93807458,38.98836982,6,[WPA2-PSK-CCMP][ESS],,112462
1551287850000,78:72:5d:94:6b:c2,-84,umd-secure,-76.94054314,38.98513643,10,[WPA2-EAP-CCMP][ESS],,112462
1551287850000,78:72:5d:94:6b:c4,-84,umd-guest,-76.94054314,38.98513643,10,[ESS],,112462
1551284007000,78:72:5d:94:93:40,-67,umd,-76.94017023,38.99013024,5,[ESS],,112462
1551284007000,78:72:5d:94:93:41,-67,eduroam,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,112462
1551284007000,78:72:5d:94:93:42,-68,umd-secure,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,112462
1551284007000,78:72:5d:94:93:4d,-87,umd-secure,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,-5320
1551284007000,78:72:5d:94:93:4e,-86,eduroam,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,-5320
1551284007000,78:72:5d:94:93:4f,-86,umd,-76.94017023,38.99013024,5,[ESS],,-5320
1551284007000,78:72:5d:94:9d:40,-74,umd,-76.94017023,38.99013024,5,[ESS],,12412
1551284007000,78:72:5d:94:9d:41,-76,eduroam,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,12412
1551284007000,78:72:5d:94:9d:42,-75,umd-secure,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,12412
1551284007000,78:72:5d:94:9d:43,-75,umd-util2,-76.94017023,38.99013024,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284007000,78:72:5d:94:9d:44,-76,umd-guest,-76.94017023,38.99013024,5,[ESS],,12412
1551286766000,78:72:5d:94:c1:a0,-81,umd,-76.94422855,38.98688758,4,[ESS],,62437
1551286766000,78:72:5d:94:c1:a1,-81,eduroam,-76.94422855,38.98688758,4,[WPA2-EAP-CCMP][ESS],,62437
1551287490000,78:72:5d:94:c5:80,-85,umd,-76.9429873,38.98439725,7,[ESS],,112462
1551287730000,78:72:5d:94:c5:81,-74,eduroam,-76.94195736,38.98465814,6,[WPA2-EAP-CCMP][ESS],,112462
1551287667000,78:72:5d:94:c5:84,-80,umd-guest,-76.94140944,38.98487916,5,[ESS],,112462
1551284007000,78:72:5d:94:c8:80,-74,umd,-76.94017023,38.99013024,5,[ESS],,12412
1551284007000,78:72:5d:94:c8:83,-74,umd-util2,-76.94017023,38.99013024,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284007000,78:72:5d:94:c8:84,-75,umd-guest,-76.94017023,38.99013024,5,[ESS],,12412
1551287667000,78:72:5d:95:03:4b,-80,umd-guest,-76.94140944,38.98487916,5,[ESS],,-5320
1551287667000,78:72:5d:95:03:4c,-80,umd-util2,-76.94140944,38.98487916,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551287667000,78:72:5d:95:03:4d,-80,umd-secure,-76.94140944,38.98487916,5,[WPA2-EAP-CCMP][ESS],,-5320
1551287667000,78:72:5d:95:03:4e,-80,eduroam,-76.94140944,38.98487916,5,[WPA2-EAP-CCMP][ESS],,-5320
1551287667000,78:72:5d:95:03:4f,-81,umd,-76.94140944,38.98487916,5,[ESS],,-5320
1551284007000,78:72:5d:95:07:a0,-83,umd,-76.94017023,38.99013024,5,[ESS],,112462
1551284007000,78:72:5d:95:07:a1,-84,eduroam,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,112462
1551284007000,78:72:5d:95:07:a2,-83,umd-secure,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,112462
1551284007000,78:72:5d:95:07:a3,-82,umd-util2,-76.94017023,38.99013024,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551284007000,78:72:5d:95:12:60,-60,umd,-76.94017023,38.99013024,5,[ESS],,12412
1551284007000,78:72:5d:95:12:61,-63,eduroam,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,12412
1551284007000,78:72:5d:95:12:62,-63,umd-secure,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,12412
1551284007000,78:72:5d:95:12:63,-64,umd-util2,-76.94017023,38.99013024,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284007000,78:72:5d:95:12:6b,-90,umd-guest,-76.94017023,38.99013024,5,[ESS],,-5260
1551284007000,78:72:5d:95:12:6c,-88,umd-util2,-76.94017023,38.99013024,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551284007000,78:72:5d:95:12:6d,-89,umd-secure,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,-5260
1551284007000,78:72:5d:95:12:6e,-89,eduroam,-76.94017023,38.99013024,5,[WPA2-EAP-CCMP][ESS],,-5260
