Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549297569000,78:72:5d:c7:39:80,-74,umd,-76.93699494,38.9891526,6,[ESS],,112462
1549297569000,78:72:5d:c7:39:81,-74,eduroam,-76.93699494,38.9891526,6,[WPA2-EAP-CCMP][ESS],,112462
1549297569000,78:72:5d:c7:39:83,-74,umd-util2,-76.93699494,38.9891526,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297569000,78:72:5d:c7:39:84,-74,umd-guest,-76.93699494,38.9891526,6,[ESS],,112462
1549297530000,78:72:5d:c7:39:8b,-89,umd-guest,-76.93706888,38.98966989,7,[ESS],,-5300
1549297561000,78:72:5d:c7:39:8c,-89,umd-util2,-76.93706185,38.98923492,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1549297569000,78:72:5d:c7:39:8d,-88,umd-secure,-76.93699494,38.9891526,6,[WPA2-EAP-CCMP][ESS],,-5300
1549297569000,78:72:5d:c7:39:8e,-86,eduroam,-76.93699494,38.9891526,6,[WPA2-EAP-CCMP][ESS],,-5300
1549297569000,78:72:5d:c7:39:8f,-87,umd,-76.93699494,38.9891526,6,[ESS],,-5300
1549297934000,78:72:5d:c7:e5:e0,-82,umd,-76.93736426,38.98528793,3,[ESS],,112462
1549297946000,78:72:5d:c7:e5:e2,-78,umd-secure,-76.93747136,38.98511295,3,[WPA2-EAP-CCMP][ESS],,112462
1549297937000,78:72:5d:c7:e5:e4,-81,umd-guest,-76.93738097,38.98523909,3,[ESS],,112462
1549297934000,78:72:5d:c7:e5:eb,-88,umd-guest,-76.93736426,38.98528793,3,[ESS],,-5180
1549297934000,78:72:5d:c7:e5:ec,-88,umd-util2,-76.93736426,38.98528793,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1549297934000,78:72:5d:c7:e5:ed,-89,umd-secure,-76.93736426,38.98528793,3,[WPA2-EAP-CCMP][ESS],,-5180
1549297937000,78:72:5d:c7:e5:ee,-89,eduroam,-76.93738097,38.98523909,3,[WPA2-EAP-CCMP][ESS],,-5180
1549297934000,78:72:5d:c7:e5:ef,-88,umd,-76.93736426,38.98528793,3,[ESS],,-5180
1549297866000,78:72:5d:c7:e6:81,-82,eduroam,-76.9382116,38.98589516,3,[WPA2-EAP-CCMP][ESS],,12412
1549297866000,78:72:5d:c7:e6:82,-81,umd-secure,-76.9382116,38.98589516,3,[WPA2-EAP-CCMP][ESS],,12412
1549297866000,78:72:5d:c7:e6:84,-81,umd-guest,-76.9382116,38.98589516,3,[ESS],,12412
1549297857000,78:72:5d:c7:e6:8b,-91,umd-guest,-76.93818217,38.98604673,3,[ESS],,-5320
1549297857000,78:72:5d:c7:e6:8c,-90,umd-util2,-76.93818217,38.98604673,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549301973000,78:72:5d:c7:e8:22,-79,umd-secure,-76.94060685,38.98931706,3,[WPA2-EAP-CCMP][ESS],,12412
1549301971000,78:72:5d:c7:e8:23,-80,umd-util2,-76.94059937,38.98928391,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549301965000,78:72:5d:c7:eb:20,-82,umd,-76.94058765,38.98920342,3,[ESS],,12412
1549301783000,78:72:5d:c7:f0:00,-81,umd,-76.94057755,38.98656264,3,[ESS],,12412
1549301788000,78:72:5d:c7:f0:01,-80,eduroam,-76.94050386,38.98657829,3,[WPA2-EAP-CCMP][ESS],,12412
1549301783000,78:72:5d:c7:f0:02,-82,umd-secure,-76.94057755,38.98656264,3,[WPA2-EAP-CCMP][ESS],,12412
1549301788000,78:72:5d:c7:f0:03,-80,umd-util2,-76.94050386,38.98657829,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549301802000,78:72:5d:c7:f0:04,-81,umd-guest,-76.9405176,38.98678435,3,[ESS],,12412
1549297934000,78:72:5d:c7:f0:a0,-58,umd,-76.93736426,38.98528793,3,[ESS],,112462
1549297916000,78:72:5d:c7:f0:a1,-69,eduroam,-76.93747939,38.98555659,3,[WPA2-EAP-CCMP][ESS],,112462
1549297916000,78:72:5d:c7:f0:a2,-69,umd-secure,-76.93747939,38.98555659,3,[WPA2-EAP-CCMP][ESS],,112462
1549297916000,78:72:5d:c7:f0:a3,-68,umd-util2,-76.93747939,38.98555659,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297916000,78:72:5d:c7:f0:a4,-68,umd-guest,-76.93747939,38.98555659,3,[ESS],,112462
1549297934000,78:72:5d:c7:f0:ab,-83,umd-guest,-76.93736426,38.98528793,3,[ESS],,-5180
1549297926000,78:72:5d:c7:f0:ac,-81,umd-util2,-76.93733223,38.98543914,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1549297926000,78:72:5d:c7:f0:ad,-82,umd-secure,-76.93733223,38.98543914,3,[WPA2-EAP-CCMP][ESS],,-5180
1549297926000,78:72:5d:c7:f0:ae,-82,eduroam,-76.93733223,38.98543914,3,[WPA2-EAP-CCMP][ESS],,-5180
1549297916000,78:72:5d:c7:f0:af,-83,umd,-76.93747939,38.98555659,3,[ESS],,-5180
1549297902000,78:72:5d:c7:f4:20,-80,umd,-76.93768671,38.98562196,3,[ESS],,12412
1549297907000,78:72:5d:c7:f4:21,-77,eduroam,-76.93759541,38.98560153,3,[WPA2-EAP-CCMP][ESS],,12412
